,sim_type,RHOS,NUM_STATIONS,NUM_PACKETS,BITRATE,PKTSIZE,delay,qsize,ssize,busy,fingerprint
274,fix,0.2,8,10000,1500,1000,9.598233688,0.256701185,0.460761825,0.204069704,3433.753788
275,fix,0.2,8,10000,1500,2000,19.33715703,0.258391549,0.464223071,0.20610986,1630.213184
276,fix,0.2,8,10000,2000,500,3.566805739,0.247156435,0.449280545,0.202346597,1880.859914
277,fix,0.2,8,10000,2000,1000,7.118818451,0.244925419,0.443579812,0.198659969,8330.873755
278,fix,0.2,8,10000,2000,2000,14.31762643,0.250500551,0.452601459,0.202141961,9067.076575
279,fix,0.2,8,20000,1000,500,7.150514388,0.25225773,0.453895516,0.20174702,6073.311272
280,fix,0.2,8,20000,1000,1000,14.32378781,0.253119762,0.456144234,0.203145749,5312.930467
281,fix,0.2,8,20000,1000,2000,28.09587473,0.244846732,0.443731376,0.198968275,5367.901099
282,fix,0.2,8,20000,1500,500,4.592898038,0.236770273,0.43358659,0.196866561,4204.317711
283,fix,0.2,8,20000,1500,1000,9.373456032,0.246529768,0.446363764,0.199836911,5823.021229
284,fix,0.2,8,20000,1500,2000,18.88585045,0.249616585,0.450312246,0.200734096,8107.476512
285,fix,0.2,8,20000,2000,500,3.588369347,0.252427862,0.450948712,0.198578839,3025.196369
286,fix,0.2,8,20000,2000,1000,7.073360269,0.249213232,0.446280964,0.197185965,6213.291604
287,fix,0.2,8,20000,2000,2000,14.06682444,0.246672218,0.444805098,0.198169856,4191.608293
288,fix,0.2,11,2000,1000,500,11.75706384,0.365835972,0.569053675,0.20503754,5751.318507
289,fix,0.2,11,2000,1000,1000,22.01456529,0.304366428,0.502536927,0.199765977,4386.241395
290,fix,0.2,11,2000,1000,2000,42.71160161,0.310050609,0.509243785,0.199951943,3007.497219
291,fix,0.2,11,2000,1500,500,7.162585919,0.311273886,0.508904587,0.198738555,9225.069636
292,fix,0.2,11,2000,1500,1000,14.52470797,0.316316036,0.509729148,0.194523177,1590.096893
293,fix,0.2,11,2000,1500,2000,30.06279329,0.323389642,0.530709557,0.210103612,4282.627191
294,fix,0.2,11,2000,2000,500,5.502125944,0.322545255,0.526674199,0.205489049,425.2082681
295,fix,0.2,11,2000,2000,1000,11.47146483,0.333874725,0.539560451,0.205910626,5902.700944
296,fix,0.2,11,2000,2000,2000,21.50231938,0.303345063,0.513398632,0.210671231,1402.500462
297,fix,0.2,11,5000,1000,500,10.13618963,0.277041809,0.470767277,0.194312621,9488.955338
298,fix,0.2,11,5000,1000,1000,22.4427391,0.317062462,0.520280786,0.203232515,9132.657133
299,fix,0.2,11,5000,1000,2000,43.38520322,0.31430192,0.515450666,0.201288913,3536.902591
300,fix,0.2,11,5000,1500,500,7.109547279,0.304327604,0.502257734,0.199082194,9814.98073
301,fix,0.2,11,5000,1500,1000,14.33632754,0.307648013,0.504378288,0.197005892,7189.486676
302,fix,0.2,11,5000,1500,2000,29.92653295,0.327537162,0.530765895,0.20323416,3089.848851
303,fix,0.2,11,5000,2000,500,5.424185743,0.308081781,0.509610419,0.201723858,3102.161003
304,fix,0.2,11,5000,2000,1000,10.61923299,0.297729906,0.499049809,0.201329825,1960.335834
305,fix,0.2,11,5000,2000,2000,21.29666551,0.295471297,0.492673997,0.197206799,4985.170756
306,fix,0.2,11,10000,1000,500,10.447707,0.293030558,0.491199645,0.198278667,616.5293558
307,fix,0.2,11,10000,1000,1000,21.54838357,0.313501728,0.513863411,0.20040197,6067.962409
308,fix,0.2,11,10000,1000,2000,42.79563187,0.302144125,0.503436384,0.201294352,9888.29847
309,fix,0.2,11,10000,1500,500,7.271745373,0.310885091,0.512254441,0.201555452,3661.154279
310,fix,0.2,11,10000,1500,1000,14.31197682,0.295746647,0.497013176,0.20129991,7769.388376
311,fix,0.2,11,10000,1500,2000,28.56625563,0.306232731,0.501279369,0.195375179,4422.325908
312,fix,0.2,11,10000,2000,500,5.401526639,0.30205757,0.503251169,0.20123154,6331.843101
313,fix,0.2,11,10000,2000,1000,10.91014686,0.309617646,0.50861128,0.199066208,8426.121068
314,fix,0.2,11,10000,2000,2000,21.6968355,0.307386696,0.508729949,0.201503603,1383.440124
315,fix,0.2,11,20000,1000,500,10.66284582,0.308476668,0.506364865,0.197978047,1668.258903
316,fix,0.2,11,20000,1000,1000,21.18243835,0.29499787,0.492740027,0.197745278,402.3805561
317,fix,0.2,11,20000,1000,2000,43.42451466,0.316809525,0.517257055,0.200460277,1080.827083
318,fix,0.2,11,20000,1500,500,7.121226485,0.303360279,0.501806602,0.198518328,1054.595798
319,fix,0.2,11,20000,1500,1000,14.17862842,0.302947805,0.501361184,0.198515239,5804.872032
320,fix,0.2,11,20000,1500,2000,28.38716907,0.300120559,0.496873957,0.196791952,1739.802584
321,fix,0.2,11,20000,2000,500,5.38631388,0.311271599,0.51353361,0.20237678,7682.445882
322,fix,0.2,11,20000,2000,1000,10.92080451,0.31909143,0.519860984,0.200805739,2411.76092
323,fix,0.2,11,20000,2000,2000,21.67297104,0.308710169,0.509554017,0.200845564,423.7142451
324,fix,0.2,14,2000,1000,500,15.88208253,0.404602602,0.61228544,0.207689211,9935.540642
325,fix,0.2,14,2000,1000,1000,28.64122125,0.342030094,0.548629885,0.206657192,5515.672359
326,fix,0.2,14,2000,1000,2000,58.19821654,0.346855731,0.545135977,0.198688465,1379.807542
327,fix,0.2,14,2000,1500,500,10.12922597,0.35173316,0.548971336,0.197413515,8421.765614
328,fix,0.2,14,2000,1500,1000,18.55916013,0.326958291,0.526629527,0.200111537,1986.047162
329,fix,0.2,14,2000,1500,2000,39.31191082,0.347632268,0.551706044,0.204119616,4874.808741
330,fix,0.2,14,2000,2000,500,7.08947838,0.315344587,0.512611722,0.199504743,5621.901346
331,fix,0.2,14,2000,2000,1000,15.2017646,0.356948194,0.55065215,0.197160623,9081.433078
332,fix,0.2,14,2000,2000,2000,31.46828631,0.377139422,0.585160044,0.208093039,8624.817378
333,fix,0.2,14,5000,1000,500,14.86056159,0.362898026,0.563471623,0.20163625,7638.935231
334,fix,0.2,14,5000,1000,1000,30.20240131,0.370282581,0.574377073,0.205171255,1017.035533
335,fix,0.2,14,5000,1000,2000,55.65784109,0.327022274,0.519965595,0.19374548,8331.924855
336,fix,0.2,14,5000,1500,500,10.24765586,0.397126308,0.598134721,0.20132384,1505.518575
337,fix,0.2,14,5000,1500,1000,19.88719773,0.359777019,0.562121511,0.202344955,2705.932789
338,fix,0.2,14,5000,1500,2000,40.99991236,0.392494368,0.590230846,0.198038601,9814.716306
339,fix,0.2,14,5000,2000,500,7.02892699,0.344667089,0.544386041,0.199736863,7529.841781
340,fix,0.2,14,5000,2000,1000,15.30244314,0.388580473,0.59402077,0.205657742,574.3935119
341,fix,0.2,14,5000,2000,2000,29.77541772,0.352719506,0.546862911,0.194571058,1318.952006
342,fix,0.2,14,10000,1000,500,14.4515725,0.347980626,0.543914987,0.196188669,6930.00878
343,fix,0.2,14,10000,1000,1000,29.72911617,0.34371443,0.540888072,0.197179142,9962.505348
344,fix,0.2,14,10000,1000,2000,57.50636828,0.328540335,0.521848339,0.193321107,8847.925487
345,fix,0.2,14,10000,1500,500,9.892145339,0.35998081,0.563967709,0.204176672,7594.318359
346,fix,0.2,14,10000,1500,1000,20.06961898,0.368587491,0.572270153,0.203820462,3334.6721
347,fix,0.2,14,10000,1500,2000,40.38685848,0.378545687,0.584974537,0.206432431,7227.1695
348,fix,0.2,14,10000,2000,500,7.425752541,0.356443525,0.554035505,0.197878314,7839.943623
349,fix,0.2,14,10000,2000,1000,14.51750326,0.335791389,0.53032856,0.194764008,9269.854005
350,fix,0.2,14,10000,2000,2000,29.68559784,0.352495854,0.550880737,0.198737195,4163.743919
351,fix,0.2,14,20000,1000,500,14.61021441,0.347686435,0.548359716,0.200702394,5658.235255
352,fix,0.2,14,20000,1000,1000,29.44900333,0.351410513,0.551111547,0.19970799,8109.026571
353,fix,0.2,14,20000,1000,2000,58.9298337,0.355372019,0.554930683,0.199626931,8397.025375
354,fix,0.2,14,20000,1500,500,9.946915118,0.35063566,0.548996479,0.1984162,1535.499742
355,fix,0.2,14,20000,1500,1000,19.83306455,0.358166584,0.556993567,0.198851423,7533.967486
356,fix,0.2,14,20000,1500,2000,39.93275222,0.357846734,0.557260234,0.199415304,80.81700187
357,fix,0.2,14,20000,2000,500,7.36778337,0.35442865,0.552710449,0.198284854,6871.998097
358,fix,0.2,14,20000,2000,1000,14.76571751,0.360449156,0.560807201,0.200382953,3749.02914
359,fix,0.2,14,20000,2000,2000,29.49786928,0.357981433,0.558228974,0.200354756,7515.736709
360,fix,0.2,17,2000,1000,500,18.3565508,0.360712965,0.552148498,0.193596993,3133.723677
361,fix,0.2,17,2000,1000,1000,36.95577358,0.390625086,0.595905033,0.206339473,3103.082334
362,fix,0.2,17,2000,1000,2000,77.57532618,0.385434547,0.586383783,0.201196175,8884.939796
363,fix,0.2,17,2000,1500,500,12.64858539,0.375186202,0.576541621,0.20214077,8838.454575
364,fix,0.2,17,2000,1500,1000,26.16060076,0.421075512,0.627651452,0.206623159,9410.809295
365,fix,0.2,17,2000,1500,2000,50.3926083,0.376107253,0.566621083,0.190563664,7218.829992
366,fix,0.2,17,2000,2000,500,10.398813,0.443988964,0.649631332,0.207899003,1716.260116
367,fix,0.2,17,2000,2000,1000,18.87060484,0.370057958,0.570714885,0.201080638,5631.077077
368,fix,0.2,17,2000,2000,2000,37.67881954,0.377838331,0.572216431,0.194384993,7548.542423
369,fix,0.2,17,5000,1000,500,18.76515064,0.390448991,0.588757544,0.198684902,4220.884818
370,fix,0.2,17,5000,1000,1000,37.65346769,0.395174141,0.595855585,0.201485593,482.6989398
371,fix,0.2,17,5000,1000,2000,74.84966007,0.366517911,0.565958201,0.199877538,674.7924399
372,fix,0.2,17,5000,1500,500,13.33438694,0.41192962,0.61432944,0.202651953,3745.338262
373,fix,0.2,17,5000,1500,1000,25.50695404,0.392977895,0.591345517,0.199679899,4601.070951
374,fix,0.2,17,5000,1500,2000,51.39046552,0.395069383,0.599495074,0.204746042,9671.765184
375,fix,0.2,17,5000,2000,500,9.60147602,0.400160352,0.60115796,0.201244626,6323.119274
376,fix,0.2,17,5000,2000,1000,19.17205722,0.402885864,0.603238169,0.200388492,6524.667413
377,fix,0.2,17,5000,2000,2000,35.73032568,0.351787086,0.548341151,0.196840992,1645.204612
378,fix,0.2,17,10000,1000,500,18.96627227,0.384890159,0.585534574,0.200902763,1123.142351
379,fix,0.2,17,10000,1000,1000,39.36147023,0.411969723,0.614175101,0.202235332,2096.923862
380,fix,0.2,17,10000,1000,2000,77.17425336,0.395581558,0.59221568,0.196775669,6185.269899
381,fix,0.2,17,10000,1500,500,12.42792284,0.382392371,0.584655116,0.202548217,2767.050896
382,fix,0.2,17,10000,1500,1000,24.95222485,0.375464728,0.568879993,0.193892167,5813.20853
383,fix,0.2,17,10000,1500,2000,49.71875563,0.383691302,0.581005421,0.197319958,650.707443
384,fix,0.2,17,10000,2000,500,9.590032468,0.391903913,0.588688219,0.196790449,9597.935582
385,fix,0.2,17,10000,2000,1000,18.77785955,0.377832908,0.577165578,0.1993368,5065.515095
386,fix,0.2,17,10000,2000,2000,39.09541633,0.405232665,0.611027751,0.205830856,8633.243919
387,fix,0.2,17,20000,1000,500,19.76824716,0.412518677,0.613903745,0.201450854,4140.021748
388,fix,0.2,17,20000,1000,1000,38.76300749,0.409142855,0.611049757,0.201955593,3578.602173
389,fix,0.2,17,20000,1000,2000,76.01927593,0.38428369,0.583953816,0.199671335,1413.782049
390,fix,0.2,17,20000,1500,500,12.52847774,0.3763255,0.574288872,0.198223279,5310.561686
391,fix,0.2,17,20000,1500,1000,25.86145183,0.396419231,0.594817456,0.198400152,135.787744
392,fix,0.2,17,20000,1500,2000,51.53807342,0.395204637,0.595250032,0.200047503,8580.081579
393,fix,0.2,17,20000,2000,500,9.379955714,0.383611127,0.581124581,0.197524694,8068.282118
394,fix,0.2,17,20000,2000,1000,18.83767215,0.381083312,0.581382977,0.200305859,1328.609346
395,fix,0.2,17,20000,2000,2000,38.75274518,0.403504203,0.60582083,0.202319521,9792.703028
396,fix,0.2,20,2000,1000,500,24.29289075,0.434388482,0.639882875,0.205856636,6826.017541
397,fix,0.2,20,2000,1000,1000,46.66539608,0.413740297,0.614946621,0.202377192,8677.151477
398,fix,0.2,20,2000,1000,2000,106.1383065,0.509449452,0.720907857,0.211476026,3175.256079
399,fix,0.2,20,2000,1500,500,16.33851306,0.458411085,0.654005473,0.195625742,8118.572891
400,fix,0.2,20,2000,1500,1000,31.31065815,0.427759184,0.627008306,0.199286857,9292.668859
401,fix,0.2,20,2000,1500,2000,61.57984257,0.404857405,0.609809029,0.206239442,9707.987232
402,fix,0.2,20,2000,2000,500,11.48681539,0.401767258,0.605658676,0.206334011,5680.535902
403,fix,0.2,20,2000,2000,1000,22.77336451,0.419528531,0.61009069,0.19118369,7192.990927
404,fix,0.2,20,2000,2000,2000,50.43388979,0.477429617,0.679963017,0.202648904,4789.811917
405,fix,0.2,20,5000,1000,500,22.61800283,0.408735664,0.604447153,0.195740392,594.4030714
406,fix,0.2,20,5000,1000,1000,46.85081049,0.415698641,0.613674127,0.198642673,9773.520605
407,fix,0.2,20,5000,1000,2000,96.61732423,0.433146524,0.627235487,0.194108533,2502.055485
408,fix,0.2,20,5000,1500,500,15.82670186,0.415885414,0.61452594,0.198778583,9335.439501
409,fix,0.2,20,5000,1500,1000,31.32122925,0.426860959,0.628516154,0.201856703,2454.879453
410,fix,0.2,20,5000,1500,2000,65.32760329,0.443623145,0.642611422,0.200089063,4184.105355
411,fix,0.2,20,5000,2000,500,11.52661159,0.402370069,0.594194403,0.191865292,8421.544647
412,fix,0.2,20,5000,2000,1000,22.09280766,0.387847062,0.585155617,0.19734078,3114.425454
413,fix,0.2,20,5000,2000,2000,47.77771545,0.437697464,0.636980037,0.1994803,4371.554204
414,fix,0.2,20,10000,1000,500,24.19796381,0.436871324,0.634930399,0.19814518,7947.879309
415,fix,0.2,20,10000,1000,1000,47.19751615,0.423388756,0.622798457,0.199941518,8990.268998
416,fix,0.2,20,10000,1000,2000,97.48430129,0.434660572,0.636696219,0.202053872,9228.217433
417,fix,0.2,20,10000,1500,500,15.76244677,0.431641959,0.628916018,0.197754203,511.0608881
418,fix,0.2,20,10000,1500,1000,31.8212593,0.427614167,0.628270688,0.200999396,9291.369979
419,fix,0.2,20,10000,1500,2000,63.25822373,0.42394426,0.623196901,0.199449208,8883.917177
420,fix,0.2,20,10000,2000,500,11.85426422,0.430092015,0.628772747,0.198685865,711.7026264
421,fix,0.2,20,10000,2000,1000,22.67453762,0.389984257,0.586765427,0.196804909,6948.204494
422,fix,0.2,20,10000,2000,2000,47.88344391,0.434421871,0.636246692,0.201829426,7321.544391
423,fix,0.2,20,20000,1000,500,24.00455784,0.437814039,0.639111769,0.201299181,8935.273902
424,fix,0.2,20,20000,1000,1000,48.05852328,0.434441153,0.639742569,0.205592954,1399.685771
425,fix,0.2,20,20000,1000,2000,93.15558955,0.409275778,0.606705209,0.197678769,1276.278404
426,fix,0.2,20,20000,1500,500,15.62674854,0.412091112,0.608189371,0.196444174,3579.307366
427,fix,0.2,20,20000,1500,1000,31.80088753,0.440146297,0.638177021,0.198421825,2199.361872
428,fix,0.2,20,20000,1500,2000,61.97706957,0.409175327,0.605667086,0.19649458,6547.219345
429,fix,0.2,20,20000,2000,500,11.74639696,0.415890498,0.611814596,0.195928175,4448.060728
430,fix,0.2,20,20000,2000,1000,23.88156467,0.432877961,0.633689726,0.201479629,5474.454862
431,fix,0.2,20,20000,2000,2000,46.71878342,0.41148208,0.605236116,0.193927945,2836.522874
432,fix,0.3,5,2000,1000,500,4.57386419,0.372297505,0.675684798,0.305238,9746.553982
433,fix,0.3,5,2000,1000,1000,9.430867949,0.398868382,0.705473979,0.307229819,188.102769
434,fix,0.3,5,2000,1000,2000,17.51030242,0.380602405,0.671353296,0.291956685,460.1155318
435,fix,0.3,5,2000,1500,500,3.000149609,0.388834179,0.67981811,0.296060021,2527.19521
436,fix,0.3,5,2000,1500,1000,5.855127281,0.341716332,0.62831486,0.287249737,5364.239324
437,fix,0.3,5,2000,1500,2000,12.93088025,0.420888167,0.72693725,0.308845078,3482.959953
438,fix,0.3,5,2000,2000,500,2.270304043,0.370000016,0.66671953,0.29802089,9958.876133
439,fix,0.3,5,2000,2000,1000,4.987105793,0.43679707,0.740996681,0.306228923,2517.946721
440,fix,0.3,5,2000,2000,2000,9.623138703,0.396319387,0.701417652,0.305522481,4167.976813
441,fix,0.3,5,5000,1000,500,4.768800866,0.404105322,0.704982379,0.301020262,5122.986597
442,fix,0.3,5,5000,1000,1000,9.407124733,0.397722935,0.704778959,0.30733004,1103.554668
443,fix,0.3,5,5000,1000,2000,18.4545951,0.38141388,0.679004768,0.297649553,7084.278787
444,fix,0.3,5,5000,1500,500,3.120455206,0.395346943,0.697175441,0.303439895,5412.946762
445,fix,0.3,5,5000,1500,1000,6.347649441,0.412002406,0.720427995,0.308775192,8293.021906
446,fix,0.3,5,5000,1500,2000,12.4052102,0.386093,0.683597655,0.297544836,8056.093642
447,fix,0.3,5,5000,2000,500,2.324235581,0.384622172,0.685465102,0.300932138,4144.048712
448,fix,0.3,5,5000,2000,1000,4.44571332,0.36431026,0.656517599,0.292753412,2326.604976
449,fix,0.3,5,5000,2000,2000,9.084509676,0.378590946,0.678366319,0.299797738,5228.057152
450,fix,0.3,5,10000,1000,500,4.589836323,0.375694986,0.672037501,0.296650555,9815.547659
451,fix,0.3,5,10000,1000,1000,8.95843695,0.360872456,0.659012409,0.298322642,8337.02684
452,fix,0.3,5,10000,1000,2000,18.41929091,0.374886609,0.672324648,0.297563826,5252.134464
453,fix,0.3,5,10000,1500,500,3.01937519,0.363957518,0.661126837,0.297203229,7490.496476
454,fix,0.3,5,10000,1500,1000,6.129063011,0.377869194,0.681882684,0.304313123,4490.763625
455,fix,0.3,5,10000,1500,2000,11.9764159,0.360500214,0.653962698,0.293607627,4489.658959
456,fix,0.3,5,10000,2000,500,2.287132787,0.376610259,0.675570515,0.299002209,3023.562508
457,fix,0.3,5,10000,2000,1000,4.528172935,0.368019577,0.66602247,0.298132869,2188.798189
458,fix,0.3,5,10000,2000,2000,9.227543272,0.386308283,0.691776584,0.305824345,7609.621729
459,fix,0.3,5,20000,1000,500,4.607570887,0.37826364,0.680567863,0.302453831,730.9301032
460,fix,0.3,5,20000,1000,1000,9.372103912,0.387880793,0.687284744,0.299468027,4609.945775
461,fix,0.3,5,20000,1000,2000,18.64478552,0.377231018,0.675872006,0.298927766,1696.319539
462,fix,0.3,5,20000,1500,500,3.058557471,0.379163413,0.681429412,0.302523202,5235.207008
463,fix,0.3,5,20000,1500,1000,6.089983569,0.372469133,0.669397984,0.297178792,9391.785584
464,fix,0.3,5,20000,1500,2000,12.14694291,0.366931707,0.667314795,0.300578681,6558.451889
465,fix,0.3,5,20000,2000,500,2.34404797,0.393501024,0.699423816,0.306165498,9347.15793
466,fix,0.3,5,20000,2000,1000,4.589495627,0.376818514,0.678010476,0.301236024,8261.186259
467,fix,0.3,5,20000,2000,2000,9.233979643,0.376427108,0.676913543,0.300698415,3138.542464
468,fix,0.3,8,2000,1000,500,8.604304985,0.52766907,0.830624354,0.303012596,6378.640459
469,fix,0.3,8,2000,1000,1000,17.27211019,0.516659206,0.816941732,0.301123789,7626.149286
470,fix,0.3,8,2000,1000,2000,34.39040565,0.515344533,0.820338674,0.306951772,8695.576475
471,fix,0.3,8,2000,1500,500,5.405663403,0.475254373,0.775521639,0.300334165,8359.462733
472,fix,0.3,8,2000,1500,1000,10.68250429,0.470368378,0.753466014,0.28332585,7220.511975
473,fix,0.3,8,2000,1500,2000,25.2607637,0.637687877,0.946366427,0.309653476,5803.191246
474,fix,0.3,8,2000,2000,500,4.514996093,0.580163182,0.886950008,0.307577382,502.4394386
475,fix,0.3,8,2000,2000,1000,8.792706758,0.547858748,0.854337341,0.30722243,3214.105677
476,fix,0.3,8,2000,2000,2000,17.41548569,0.553665126,0.874715735,0.321140691,7711.970291
477,fix,0.3,8,5000,1000,500,8.663807705,0.533476427,0.839224547,0.305799409,5257.54569
478,fix,0.3,8,5000,1000,1000,16.70871289,0.501476444,0.801928983,0.300564928,1495.084437
479,fix,0.3,8,5000,1000,2000,33.50332713,0.507431439,0.801542561,0.294956086,4175.750205
480,fix,0.3,8,5000,1500,500,5.89099218,0.543273951,0.853226323,0.310240692,1766.506935
481,fix,0.3,8,5000,1500,1000,11.07701935,0.491193952,0.795281653,0.305424005,6803.86065
482,fix,0.3,8,5000,1500,2000,21.29500244,0.463806862,0.758038256,0.294246116,5203.456688
483,fix,0.3,8,5000,2000,500,4.348143571,0.545545571,0.854401392,0.309458297,6674.941986
484,fix,0.3,8,5000,2000,1000,8.299192623,0.500638657,0.798219388,0.297606327,3747.848687
485,fix,0.3,8,5000,2000,2000,16.91239006,0.516108094,0.815930192,0.300828749,5047.919981
486,fix,0.3,8,10000,1000,500,8.749055083,0.554378946,0.861544392,0.307317295,240.0780636
487,fix,0.3,8,10000,1000,1000,17.2559834,0.539873568,0.839009581,0.299291044,8264.012457
488,fix,0.3,8,10000,1000,2000,32.92564861,0.494676033,0.793401376,0.29881194,2645.38117
489,fix,0.3,8,10000,1500,500,5.708946721,0.510950253,0.812103997,0.301693022,1067.351015
490,fix,0.3,8,10000,1500,1000,11.43645038,0.529735153,0.830693286,0.301135163,9844.297438
491,fix,0.3,8,10000,1500,2000,22.74204616,0.515848226,0.818931473,0.303227332,4482.75008
492,fix,0.3,8,10000,2000,500,4.148815294,0.495129549,0.786702776,0.291987327,9013.46062
493,fix,0.3,8,10000,2000,1000,8.374890053,0.507607749,0.80852646,0.301040489,7471.189653
494,fix,0.3,8,10000,2000,2000,17.21149535,0.516386189,0.815826543,0.299469831,2717.319444
495,fix,0.3,8,20000,1000,500,8.505112201,0.513695789,0.812651044,0.299110234,8030.855768
496,fix,0.3,8,20000,1000,1000,16.74984343,0.499817778,0.796064602,0.296348224,6707.552213
497,fix,0.3,8,20000,1000,2000,35.21871349,0.543228246,0.845125195,0.30190828,9936.725984
498,fix,0.3,8,20000,1500,500,5.655111111,0.517652423,0.815264447,0.297794825,3879.87871
499,fix,0.3,8,20000,1500,1000,11.32993446,0.513522073,0.814948346,0.301631435,7729.475951
500,fix,0.3,8,20000,1500,2000,22.39433983,0.506749498,0.805173471,0.298684771,1225.422964
501,fix,0.3,8,20000,2000,500,4.199271762,0.507470668,0.808470086,0.301205418,2696.748133
502,fix,0.3,8,20000,2000,1000,8.401249235,0.506229072,0.803205651,0.296983425,5102.144283
503,fix,0.3,8,20000,2000,2000,16.75549654,0.502749561,0.801370538,0.298640599,6467.241024
504,fix,0.3,11,2000,1000,500,12.58932937,0.619774204,0.919859111,0.301469084,3381.817067
